"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Class","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"mar-g4",468,36,0,34.31049281,548.5856299,2.739244427,"After","Schreck",17.65908984,1.246968316,9,0.254469005,9,0.084823002,-1.071486363,0.56443371,1.771846322
"mar-g4",468,36,0,15.49040706,548.5856299,2.739244427,"After","Schreck",38.10722882,1.581007368,36,0,21,0.053407075,-1.272401206,2.897434616,1.234467123
"mar-g4",468,36,0,13.23781184,548.5856299,2.739244427,"After","Schreck",40.76390391,1.610275769,39,0,20,0,-1000,2.244164468,3.506794143
"mar-g4",468,36,0,15.6611612,548.5856299,2.739244427,"After","Schreck",28.9531728,1.461696162,24,0.084823002,11,0.081681409,-1.087876779,2.589987349,1.503401579
"mar-g4",468,36,0,4.620797728,548.5856299,2.739244427,"After","Schreck",28.57780069,1.456028803,23,0,21,0,-1000,1.312174228,2.553592574
"mar-g4",468,36,0,25.35313573,548.5856299,2.739244427,"After","Schreck",39.86345215,1.600574906,38,0,13,0.458672527,-0.338497272,3.092770599,1.674825674
"mar-g4",468,36,0,34.53907927,548.5856299,2.739244427,"After","Schreck",10.49915924,1.021154523,3,0,29,0.012566371,-1.900790136,0.047402191,0.346806655
"mar-g4",468,36,0,5.363272499,548.5856299,2.739244427,"After","Schreck",30.57559972,1.485374984,27,0,10,0.24818582,-0.605223036,1.063698081,2.06285428
"mar-g4",468,36,0,9.125784718,548.5856299,2.739244427,"After","Schreck",35.96325968,1.555859049,34,0.003141593,25,0,-1000,1.533208532,3.076800763
"mar-g4",468,36,0,11.89882162,548.5856299,2.739244427,"After","Schreck",39.14967761,1.59272819,37,0,13,0.10681415,-0.97137121,1.825822263,3.572365164
"mar-g4",468,36,0,10.53640031,548.5856299,2.739244427,"After","Schreck",37.35932742,1.572399049,35,0.028274334,25,0,-1000,1.69727232,3.340160489
"mar-g4",468,36,0,5.2471935,548.5856299,2.739244427,"After","Schreck",16.48891407,1.217192055,7,0.119380521,20,0.025132741,-1.59976014,1.605012067,2.197981982
"mar-g4",468,36,0,10.14685422,548.5856299,2.739244427,"After","Schreck",22.01978826,1.342813139,13,0,22,0.370707933,-0.43096812,0.69860104,2.432521952
"mar-g4",469,37,0,12.52937897,413.7353992,2.616722681,"After","Schreck",17.55895322,1.244498622,8,0.301592895,14,0.097389372,-1.011488433,0.631283819,0.022315897
"mar-g4",469,37,0,37.23694291,413.7353992,2.616722681,"After","Schreck",18.27288342,1.261807083,11,0.119380521,18,0.072256631,-1.141122291,2.107849319,4.526000769
"mar-g4",469,37,0,8.580367576,413.7353992,2.616722681,"After","Schreck",45.8680558,1.661510332,39,0,27,0,-1000,1.213944914,2.82296934
"mar-g4",469,37,0,23.76284589,413.7353992,2.616722681,"After","Schreck",7.6077385,0.881255576,5,0.191637152,9,0.329867229,-0.481660828,3.022929569,0.48241376
"mar-g4",469,37,0,30.66270924,413.7353992,2.616722681,"After","Schreck",6.003827158,0.778428181,3,1.036725576,3,0.317300858,-0.498528754,1.033108388,5.465810244
"mar-g4",469,37,0,6.1645408,413.7353992,2.616722681,"After","Schreck",43.47260278,1.638215643,35,0,15,0,-1000,1.043661821,2.167081569
"mar-g4",469,37,0,8.056769018,413.7353992,2.616722681,"After","Schreck",30.89854722,1.48993806,24,0.078539816,21,0.009424778,-2.025728873,0.870122568,2.007328854
"mar-g4",469,37,0,11.20608881,413.7353992,2.616722681,"After","Schreck",4.913595914,0.691399438,2,2.230530784,1,7.806857744,0.892476266,2.305071966,5.647563183
"mar-g4",469,37,0,28.01133817,413.7353992,2.616722681,"After","Schreck",22.24060491,1.347146595,14,0,18,0.065973446,-1.180630833,0.204820972,1.697949568
"mar-g4",469,37,0,5.931704716,413.7353992,2.616722681,"After","Schreck",25.34623008,1.403913373,18,0.20106193,17,0.065973446,-1.180630833,0.532611122,0.587658748
"mar-g4",469,37,0,8.798832219,413.7353992,2.616722681,"After","Schreck",36.90344268,1.567066883,31,0,27,0,-1000,1.050226556,3.208645995
"mar-g4",469,37,0,8.032178149,413.7353992,2.616722681,"After","Schreck",35.69473283,1.552604136,29,0.009424778,25,0.018849556,-1.724698877,1.357757946,4.138259812
"mar-g4",469,37,0,8.759804796,413.7353992,2.616722681,"After","Schreck",32.84375505,1.516452804,26,0.131946891,13,0.056548668,-1.247577622,0.403095915,1.104553048
"mar-g4",469,37,0,7.395673509,413.7353992,2.616722681,"After","Schreck",18.25977434,1.261495406,10,0,31,0,-1000,1.017493174,5.356268529
"mar-g4",469,37,0,5.057770704,413.7353992,2.616722681,"After","Schreck",23.84548434,1.377406148,15,0.169646003,14,0.072256631,-1.141122291,0.388822922,1.156770883
"mar-g4",469,37,0,25.25136682,413.7353992,2.616722681,"After","Schreck",6.595889274,0.819273356,4,0.691150384,2,0.245044227,-0.610755525,2.238981975,0.300259464
"mar-g4",469,37,0,6.756897612,413.7353992,2.616722681,"After","Schreck",30.75732887,1.487948616,21,0,26,0,-1000,1.564989777,4.817351312
"mar-g4",469,37,0,7.332187991,413.7353992,2.616722681,"After","Schreck",30.87707612,1.489636168,23,0.163362818,7,0.034557519,-1.461457442,1.842594437,3.901202919
"mar-g4",469,37,0,101.2227771,413.7353992,2.616722681,"After","Schreck",13.3617365,1.125862903,7,0.427256601,4,0.141371669,-0.849637614,2.399010661,4.199797818
"mar-g4",469,37,0,16.69859214,413.7353992,2.616722681,"After","Schreck",44.05803857,1.644025159,37,0,26,0,-1000,1.163830497,1.534422673
"mar-g4",469,37,0,5.774363197,413.7353992,2.616722681,"After","Schreck",39.4035864,1.595535752,32,0.043982297,24,0.006283185,-2.201820132,0.91188171,2.285308763
"mar-g4",469,37,0,10.40726251,413.7353992,2.616722681,"After","Schreck",28.58541415,1.456144489,20,0,30,0.018849556,-1.724698877,1.304152657,4.006432294
"mar-g4",469,37,0,34.99003639,413.7353992,2.616722681,"After","Schreck",43.8563788,1.642032769,36,0,21,0,-1000,1.378359045,2.86261473
"mar-g4",469,37,0,9.859917188,413.7353992,2.616722681,"After","Schreck",18.23885584,1.260997591,9,0,24,0,-1000,0.026470044,0.116229217
"mar-g4",469,37,0,6.957159087,413.7353992,2.616722681,"After","Schreck",34.24707158,1.534623442,28,0,12,0,-1000,0.277830059,1.296357077
"mar-g4",469,37,0,7.82312409,413.7353992,2.616722681,"After","Schreck",44.66695875,1.649986384,38,0,13,0,-1000,0.883817202,2.356782838
"mar-g4",469,37,0,7.88434416,413.7353992,2.616722681,"After","Schreck",41.80372916,1.621215025,34,0,22,0,-1000,0.65992408,1.806267982
"mar-g4",469,37,0,5.973362715,413.7353992,2.616722681,"After","Schreck",18.3341773,1.263261427,12,0.072256631,24,0.056548668,-1.247577622,1.495576667,4.978730734
"mar-g4",469,37,0,26.75715805,413.7353992,2.616722681,"After","Schreck",36.7685949,1.565477034,30,0.100530965,8,0.084823002,-1.071486363,0.369338025,3.350723426
"mar-g4",469,37,0,16.63607998,413.7353992,2.616722681,"After","Schreck",25.74594868,1.410708899,19,0,16,0,-1000,0.039779221,0.593810706
"mar-g4",469,37,0,5.380636694,413.7353992,2.616722681,"After","Schreck",24.52468639,1.389603463,16,0,15,0.006283185,-2.201820132,1.667372558,3.740958625
"mar-g4",469,37,0,17.71742448,413.7353992,2.616722681,"After","Schreck",33.28719618,1.522277216,27,0.138230077,11,0.546637122,-0.262300879,1.723341717,4.226078313
"mar-g4",469,37,0,48.63951008,413.7353992,2.616722681,"After","Schreck",10.38116598,1.016246135,6,0.119380521,16,0.040840704,-1.388906775,3.119146548,5.613787302
"mar-g4",469,37,0,14.62387858,413.7353992,2.616722681,"After","Schreck",20.60111073,1.313890637,13,0.194778745,11,0.267035376,-0.573431202,1.678563484,4.295965185
"mar-g4",469,37,0,4.967504026,413.7353992,2.616722681,"After","Schreck",30.84441272,1.489176506,22,0.109955743,20,0.056548668,-1.247577622,0.591562018,2.050771974
"mar-g4",469,37,0,19.3084934,413.7353992,2.616722681,"After","Schreck",39.76797618,1.59953349,33,0,18,0.018849556,-1.724698877,1.496454867,4.359170545
"mar-g4",469,37,0,17.78580157,413.7353992,2.616722681,"After","Schreck",25.02076364,1.39830056,17,0,27,0.021991149,-1.657752087,0.723841422,0.68586544
"mar-g4",469,37,0,10.63622366,413.7353992,2.616722681,"After","Schreck",4.355876515,0.639075559,1,1.774999849,2,0,-1000,1.530517653,5.204854686
"mar-g4",469,37,0,14.87540523,413.7353992,2.616722681,"After","Schreck",32.7279856,1.514919275,25,0,27,0.700575162,-0.154545264,0.69780751,2.40189425
"mar-g4",470,38,1,154.8516654,168.532397,2.226683398,"After","Schreck",2.753941572,0.439954722,1,4.335397862,1,0.226194671,-0.645517631,0.623506486,0.026978084
"mar-g4",470,38,0,8.91143185,168.532397,2.226683398,"After","Schreck",23.25450165,1.366507037,27,0,26,0,-1000,0.486431073,0.472073518
"mar-g4",470,38,0,13.23345906,168.532397,2.226683398,"After","Schreck",15.48551286,1.189925593,15,0.04712389,10,0,-1000,0.548477278,2.981203599
"mar-g4",470,38,0,35.07363315,168.532397,2.226683398,"After","Schreck",29.96561839,1.476623244,35,0,14,0,-1000,0.40215391,2.367296443
"mar-g4",470,38,0,5.589509169,168.532397,2.226683398,"After","Schreck",16.3569786,1.213703086,16,0,22,0,-1000,1.24635643,0.239437158
"mar-g4",470,38,0,6.321963733,168.532397,2.226683398,"After","Schreck",31.02745356,1.491746134,36,0.003141593,26,0.043982297,-1.356722092,0.343725171,0.169583645
"mar-g4",470,38,0,5.024973158,168.532397,2.226683398,"After","Schreck",28.32111801,1.452110394,34,0,12,0,-1000,0.982197717,0.474151317
"mar-g4",470,38,0,9.718275611,168.532397,2.226683398,"After","Schreck",23.46502087,1.370420945,30,0,14,0,-1000,1.172874545,0.41328902
"mar-g4",470,38,0,21.82059323,168.532397,2.226683398,"After","Schreck",16.68991959,1.222454244,18,0.125663706,16,0.103672558,-0.984336187,0.150026921,0.567093452
"mar-g4",470,38,0,1.051310859,168.532397,2.226683398,"After","Schreck",15.44539829,1.188799112,14,0,11,0,-1000,0.362918701,0.371978286
"mar-g4",470,38,0,7.518489859,168.532397,2.226683398,"After","Schreck",23.4182599,1.369554622,28,0.05969026,18,0.025132741,-1.59976014,0.180654454,0.466222471
"mar-g4",470,38,0,42.70735584,168.532397,2.226683398,"After","Schreck",6.467921626,0.810764749,2,1.27862821,2,0.15393804,-0.812654047,0.502020008,0.186528686
"mar-g4",470,38,0,6.680112211,168.532397,2.226683398,"After","Schreck",24.67182159,1.392201216,31,0,23,0.028274334,-1.548607618,0.028721933,5.183779931
"mar-g4",470,38,0,8.312357949,168.532397,2.226683398,"After","Schreck",11.73376981,1.069437564,9,0.031415927,19,0.065973446,-1.180630833,0.7134315,0.250013827
"mar-g4",470,38,0,8.496446747,168.532397,2.226683398,"After","Schreck",11.00228068,1.04148272,8,0,18,0.097389372,-1.011488433,0.386349284,0.073476875
"mar-g4",470,38,0,14.09751703,168.532397,2.226683398,"After","Schreck",22.81592185,1.358238021,26,0,16,0,-1000,0.44049624,4.85919529
"mar-g4",470,38,0,5.892734709,168.532397,2.226683398,"After","Schreck",15.13798738,1.180068139,13,0,19,0.006283185,-2.201820132,0.08576787,0.26705397
"mar-g4",470,38,0,71.53312736,168.532397,2.226683398,"After","Schreck",8.553871181,0.932162706,4,0.285884931,9,0.103672558,-0.984336187,0.08592381,0.068624132
"mar-g4",470,38,0,6.705711611,168.532397,2.226683398,"After","Schreck",23.44826154,1.37011065,29,0,22,0,-1000,0.817913375,0.156867804
"mar-g4",470,38,0,5.116594623,168.532397,2.226683398,"After","Schreck",17.73202682,1.24875838,20,0.069115038,19,0.034557519,-1.461457442,0.830989945,0.148413842
"mar-g4",470,38,0,33.53666616,168.532397,2.226683398,"After","Schreck",6.631893439,0.821637539,3,0.691150384,4,0.025132741,-1.59976014,1.299768582,0.720252101
"mar-g4",470,38,0,6.809648433,168.532397,2.226683398,"After","Schreck",33.251067,1.521805586,37,0,24,0,-1000,0.614978962,5.190260727
"mar-g4",470,38,0,47.3492832,168.532397,2.226683398,"After","Schreck",21.15293426,1.32537062,24,0.383274304,4,0.031415927,-1.502850127,2.026150312,5.590541752
"mar-g4",470,38,0,5.01661073,168.532397,2.226683398,"After","Schreck",21.8087469,1.338630712,25,0,17,0,-1000,1.408590231,0.21811325
"mar-g4",470,38,0,10.35504555,168.532397,2.226683398,"After","Schreck",34.48665729,1.537651101,38,0,21,0,-1000,0.751031173,0.295303467
"mar-g4",470,38,0,13.34073606,168.532397,2.226683398,"After","Schreck",16.93572813,1.228803873,19,0,14,0,-1000,1.902503722,0.039385221
"mar-g4",470,38,0,4.644525574,168.532397,2.226683398,"After","Schreck",27.97165576,1.446718175,32,0,17,0,-1000,1.29621007,5.099573281
"mar-g4",470,38,0,33.24503287,168.532397,2.226683398,"After","Schreck",9.718007538,0.987577232,6,0.5560619,5,0.091106187,-1.040452129,2.177918742,0.288734158
"mar-g4",470,38,0,5.873374429,168.532397,2.226683398,"After","Schreck",12.74643887,1.105388868,10,0,12,0,-1000,1.732158264,0.238595055
"mar-g4",470,38,0,36.90849947,168.532397,2.226683398,"After","Schreck",18.97046508,1.278077978,22,0.326725636,7,0.031415927,-1.502850127,2.313901418,0.830830706
"mar-g4",470,38,0,26.66242023,168.532397,2.226683398,"After","Schreck",28.25486907,1.451093299,33,0,8,0,-1000,0.485004217,5.295375164
"mar-g4",470,38,0,5.634901913,168.532397,2.226683398,"After","Schreck",16.49964803,1.21747468,17,0,17,0,-1000,0.55175026,0.333677693
"mar-g4",470,38,0,2.914606888,168.532397,2.226683398,"After","Schreck",34.64018924,1.539580256,39,0,14,0,-1000,1.264707969,4.524220418
"mar-g4",470,38,0,4.337928282,168.532397,2.226683398,"After","Schreck",13.08637488,1.116819357,12,0,16,0,-1000,1.660481448,0.483506064
"mar-g4",470,38,0,14.01456689,168.532397,2.226683398,"After","Schreck",18.99743976,1.278695076,23,0,13,0,-1000,1.844478883,0.550345424
"mar-g4",470,38,0,11.29863291,168.532397,2.226683398,"After","Schreck",9.68475845,0.986088793,5,0.590619419,4,0,-1000,1.823620965,0.513652706
"mar-g4",470,38,0,14.16180574,168.532397,2.226683398,"After","Schreck",12.86217623,1.109314456,11,0,16,0,-1000,0.422810278,0.488979755
"mar-g4",470,38,0,5.05249848,168.532397,2.226683398,"After","Schreck",10.49618818,1.021031609,7,0.449247749,3,0.351858377,-0.453632105,2.446029195,1.447002091
"mar-g4",470,38,0,2.582508199,168.532397,2.226683398,"After","Schreck",18.26261467,1.261562956,21,0,13,0.097389372,-1.011488433,1.673596578,0.072809969
"mar-g4",471,39,1,181.0670588,528.7598463,2.723258468,"After","Schreck",9.608434463,0.982652632,4,0.392699082,6,0.197920337,-0.703509578,2.241782049,0.772153233
"mar-g4",471,39,0,35.29298693,528.7598463,2.723258468,"After","Schreck",9.863475927,0.994029989,5,0.241902634,6,0.499513232,-0.301453003,0.002857355,0.740971026
"mar-g4",471,39,0,0.616070419,528.7598463,2.723258468,"After","Schreck",24.91055688,1.396383436,25,0,16,0,-1000,1.884660449,1.148276084
"mar-g4",471,39,0,8.162286981,528.7598463,2.723258468,"After","Schreck",20.67618517,1.315470413,19,0,20,0.037699112,-1.423668881,0.37962693,1.345807678
"mar-g4",471,39,0,23.10954478,528.7598463,2.723258468,"After","Schreck",24.29528471,1.385521993,24,0,10,0,-1000,0.445869236,1.400653779
"mar-g4",471,39,0,2.927667673,528.7598463,2.723258468,"After","Schreck",22.98028967,1.361355499,21,0,29,0,-1000,1.342551128,0.889008303
"mar-g4",471,39,0,9.310271748,528.7598463,2.723258468,"After","Schreck",38.07470912,1.580636594,34,0,14,0,-1000,1.522139253,2.951837135
"mar-g4",471,39,0,6.697505785,528.7598463,2.723258468,"After","Schreck",32.60052153,1.513224548,28,0,22,0,-1000,1.190928309,2.173565545
"mar-g4",471,39,0,4.917485605,528.7598463,2.723258468,"After","Schreck",23.19241098,1.365345898,22,0,22,0,-1000,0.828651125,2.165634617
"mar-g4",471,39,0,14.03620948,528.7598463,2.723258468,"After","Schreck",43.3615914,1.637105213,38,0,22,0,-1000,1.364747401,2.861806774
"mar-g4",471,39,0,2.851488718,528.7598463,2.723258468,"After","Schreck",20.74746302,1.316964999,20,0,21,0,-1000,0.81791794,3.870778768
"mar-g4",471,39,0,9.739181991,528.7598463,2.723258468,"After","Schreck",32.96119546,1.518002955,30,0,15,0,-1000,0.674537409,3.399543102
"mar-g4",471,39,0,22.20747453,528.7598463,2.723258468,"After","Schreck",34.58838805,1.538930323,32,0,16,0,-1000,0.703679271,3.888883539
"mar-g4",471,39,0,1.484468354,528.7598463,2.723258468,"After","Schreck",13.79682335,1.139779104,11,0.103672558,12,0.172787596,-0.762487438,0.635859185,1.973374776
"mar-g4",471,39,0,11.80539319,528.7598463,2.723258468,"After","Schreck",10.82197838,1.034306662,7,0.380132711,9,0.009424778,-2.025728873,1.19889828,2.123292617
"mar-g4",471,39,0,7.253348217,528.7598463,2.723258468,"After","Schreck",33.04700793,1.519132145,31,0,25,0,-1000,1.095064967,1.943300705
"mar-g4",471,39,0,3.354684973,528.7598463,2.723258468,"After","Schreck",35.90044817,1.55509987,33,0,19,0,-1000,0.946277453,1.124629366
"mar-g4",471,39,0,12.73963667,528.7598463,2.723258468,"After","Schreck",38.51185417,1.585594428,35,0,13,0,-1000,0.777901806,0.276391835
"mar-g4",471,39,0,15.62524938,528.7598463,2.723258468,"After","Schreck",32.84100851,1.516416485,29,0,15,0,-1000,1.478200862,3.444887363
"mar-g4",471,39,0,8.208538294,528.7598463,2.723258468,"After","Schreck",44.74743442,1.65076814,39,0,17,0,-1000,0.888393309,0.648772789
"mar-g4",471,39,0,4.602135256,528.7598463,2.723258468,"After","Schreck",27.78880019,1.443869796,27,0,22,0,-1000,1.424925019,3.700285523
"mar-g4",471,39,0,28.45810549,528.7598463,2.723258468,"After","Schreck",42.1686403,1.624989598,37,0,4,0,-1000,0.739290319,1.49116155
"mar-g4",471,39,0,12.81074984,528.7598463,2.723258468,"After","Schreck",23.50727574,1.371202302,23,0,24,0.502654825,-0.298730145,1.443347236,3.695450947
"mar-g4",471,39,0,25.45866179,528.7598463,2.723258468,"After","Schreck",16.31825616,1.212673746,13,0,14,2.390752009,0.378534529,0.698505139,2.150284807
"mar-g4",471,39,0,71.56547738,528.7598463,2.723258468,"After","Schreck",40.34653027,1.605806192,36,0,8,0,-1000,0.672725071,3.39886985
"mar-g4",471,39,0,24.98668052,528.7598463,2.723258468,"After","Schreck",14.19242396,1.152056576,12,0.05969026,16,0,-1000,0.532460162,1.183656016
"mar-g4",471,39,0,26.77693268,528.7598463,2.723258468,"After","Schreck",12.79721348,1.107115415,8,0,10,0.10681415,-0.97137121,1.650761005,3.511559305
"mar-g4",471,39,0,6.687459506,528.7598463,2.723258468,"After","Schreck",10.22526328,1.009674499,6,0.477522083,7,0,-1000,0.480936081,0.020847778
"mar-g4",471,39,0,4.13832194,528.7598463,2.723258468,"After","Schreck",17.75542627,1.249331103,15,0,26,0.301592895,-0.520578894,1.449672644,3.588841343
"mar-g4",471,39,0,5.751459262,528.7598463,2.723258468,"After","Schreck",16.73821298,1.22370909,14,0,16,0,-1000,1.522779381,3.367933172
"mar-g4",471,39,0,1.157458099,528.7598463,2.723258468,"After","Schreck",12.87381772,1.109707356,9,0.062831853,18,0,-1000,0.958463023,2.185968973
"mar-g4",471,39,0,18.59151451,528.7598463,2.723258468,"After","Schreck",26.87148089,1.429291601,26,0,20,0.037699112,-1.423668881,0.583465698,1.960842916
"mar-g4",471,39,0,4.593952661,528.7598463,2.723258468,"After","Schreck",9.055620491,0.956918214,3,0.694291976,6,0,-1000,1.330112951,3.495092571
"mar-g4",471,39,0,14.31126506,528.7598463,2.723258468,"After","Schreck",20.33055056,1.30814914,18,0,20,0.028274334,-1.548607618,1.811707608,3.544363169
"mar-g4",471,39,0,36.06218099,528.7598463,2.723258468,"After","Schreck",18.60707123,1.26967802,16,0.254469005,4,0,-1000,2.19585258,2.214906345
"mar-g4",471,39,0,12.20354825,528.7598463,2.723258468,"After","Schreck",13.5917198,1.133274413,10,0,17,0.116238928,-0.934648403,1.633622949,0.873436726
"mar-g4",471,39,0,100.147458,528.7598463,2.723258468,"After","Schreck",4.231980457,0.626543653,2,2.786592684,1,0,-1000,0.925688591,0.335800417
"mar-g4",471,39,0,3.302698605,528.7598463,2.723258468,"After","Schreck",19.15896805,1.282372113,17,0,23,1.07756628,0.032443993,1.077359365,2.288042972
"mar-g4",472,40,0,9.363597,317.9134463,2.502308897,"After","Schreck",40.88375863,1.611550816,19,0,25,0,-1000,1.761838494,3.299690814
"mar-g4",472,40,0,12.46148305,317.9134463,2.502308897,"After","Schreck",49.97159353,1.698723199,32,0,24,0.015707963,-1.803880123,2.979735081,0.246582147
"mar-g4",472,40,0,11.12264364,317.9134463,2.502308897,"After","Schreck",25.10603729,1.39977817,6,0.380132711,7,0.031415927,-1.502850127,1.010868264,1.910845839
